productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extAttack3,extUPC
83790,Beldum,Beldum,https://tcgplayer-cdn.tcgplayer.com/product/83790_200w.jpg,3,1384,https://cpt.tcgcsv.com/QwH,2015-02-25T18:34:32.47,1,90,Common,Metal,50.0,Basic,,"[1] Pit Search - Search your deck for a Stadium card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",R+10,P-20,2.0,0.1,0.26,2.31,0.28,,Normal,[M] Ram (10),,
83819,Bibarel,Bibarel,https://tcgplayer-cdn.tcgplayer.com/product/83819_200w.jpg,3,1384,https://cpt.tcgcsv.com/pxH,2015-02-25T18:06:28.707,1,51,Uncommon,Colorless,90.0,Stage 1,,[2] Rolling Tackle (20),F+20,,3.0,0.1,0.38,0.99,0.39,,Normal,[3] Tail Rap (30x) Flip 2 coins.  This attack does 30 damage times the number of heads.,,
83828,Bidoof,Bidoof,https://tcgplayer-cdn.tcgplayer.com/product/83828_200w.jpg,3,1384,https://cpt.tcgcsv.com/BxH,2015-02-25T18:34:59.973,1,91,Common,Colorless,60.0,Basic,,"[1] Whimsy Tackle (20) Flip a coin.  If tails, this attack does nothing.",F+10,,2.0,0.15,0.37,1.48,0.45,,Normal,,,
83914,Blaziken FB,Blaziken FB,https://tcgplayer-cdn.tcgplayer.com/product/83914_200w.jpg,3,1384,https://cpt.tcgcsv.com/jBH,2015-02-25T15:34:48.433,1,2,Holo Rare,Fire,80.0,Basic,,[R] Luring Flame - Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.  The new Defending Pokemon is now Burned.,Wx2,,1.0,15.0,19.53,24.9,15.23,10.0,Holofoil,"[1R] Vapor Kick (30+) If your opponent has any W Pokemon in play, this attack does 30 damage plus 30 more damage.",,
83915,Blaziken FB Lv.X,Blaziken FB LvX,https://tcgplayer-cdn.tcgplayer.com/product/83915_200w.jpg,3,1384,https://cpt.tcgcsv.com/kBH,2015-02-25T19:31:50.067,1,142,Ultra Rare,Fire,110.0,Level Up,"<b>Poke-BODY</b> Burning Spirit 
<br>Any damage done by attacks to a Burned Pokemon (both yours and your opponent's) is increased by 40 (after applying Weakness and Resistance).  No more than 40 damage can be added by all Burning Spirit Poke-Bodies.","[1R] Jet Shoot (80) During your opponent's next turn, any damage done to Blaziken FB by attacks is increased by 40 (after applying Weakness and Resistance).",Wx2,,1.0,100.48,125.0,164.19,78.24,,Holofoil,,,
83958,Breloom,Breloom,https://tcgplayer-cdn.tcgplayer.com/product/83958_200w.jpg,3,1384,https://cpt.tcgcsv.com/bCH,2023-08-16T19:04:59.093,1,52,Uncommon,Fighting,90.0,Stage 1,,[F] Hover Hit (40) The Retreat Cost for the Defending Pokemon is 0 until the end of your next turn.,R+20,,1.0,0.1,0.51,1.05,0.55,,Normal,"[2] Crash Bomber (20+) If the Defending Pokemon has any Special Energy cards attached to it, this attack does 20 damage plus 40 more damage.  Then, discard a Special Energy card attached to the Defending Pokemon.",,
84021,Buizel,Buizel,https://tcgplayer-cdn.tcgplayer.com/product/84021_200w.jpg,3,1384,https://cpt.tcgcsv.com/rDH,2015-02-25T18:35:22.487,1,92,Common,Water,50.0,Basic,,[1] Tackle (10),L+10,,1.0,0.05,0.33,5.0,0.38,,Normal,[1W] Wave Splash (20),,
84035,Bulbasaur,Bulbasaur,https://tcgplayer-cdn.tcgplayer.com/product/84035_200w.jpg,3,1384,https://cpt.tcgcsv.com/KDH,2015-02-25T18:36:04.157,1,93,Common,Grass,60.0,Basic,,[1] Tackle (10),R+10,,1.0,0.49,1.5,5.3,1.85,,Normal,[1G] Vine Whip (20),,
84043,Buneary,Buneary,https://tcgplayer-cdn.tcgplayer.com/product/84043_200w.jpg,3,1384,https://cpt.tcgcsv.com/TDH,2025-11-11T21:23:33.297,1,94,Common,Colorless,50.0,Basic,,[1] Bounce - Switch Buneary with 1 of your Benched Pokemon.,F+10,,1.0,0.15,0.4,1.0,0.43,0.75,Normal,[2] Mini Drain (20) Remove 1 damage counter from Buneary.,,
84068,Butterfree FB,Butterfree FB,https://tcgplayer-cdn.tcgplayer.com/product/84068_200w.jpg,3,1384,https://cpt.tcgcsv.com/nFH,2022-03-17T18:07:26.2,1,17,Rare,Grass,90.0,Basic,"Compound Eyes - If your opponent's Active Pokemon has any Poke-Bodies, each of Butterfree FB's attacks does 30 more damage to the Active Pokemon (before applying Weakness and Resistance.)  (Poke-BODY)",[2G] Select Powder (30) Choose either Burned or Poisoned.  The Defending Pokemon is now affected by that Special Condition.,Rx2,F-20,1.0,2.36,5.82,7.79,7.94,,Normal,,,
84094,Camerupt,Camerupt,https://tcgplayer-cdn.tcgplayer.com/product/84094_200w.jpg,3,1384,https://cpt.tcgcsv.com/VFH,2024-01-11T18:43:59.363,1,18,Rare,Fire,120.0,Stage 1,,[2] Moving Fire (30) You may move a R Energy card attached to 1 of your Benched Pokemon to Camerupt.,W+30,,4.0,0.3,0.89,5.0,0.75,,Normal,"[2RR] Volcanic Crash (100) Flip 3 coins.  For each tails, discard the top card of your deck.  Ignore this effect if your opponent has any W Pokemon in play.",,
84097,Camerupt G,Camerupt G,https://tcgplayer-cdn.tcgplayer.com/product/84097_200w.jpg,3,1384,https://cpt.tcgcsv.com/ZFH,2025-02-05T21:06:36.01,1,19,Rare,Fire,100.0,Basic,,[1R] Searing Flame (20) The Defending Pokemon is now Burned.,Wx2,,3.0,0.31,0.72,1.51,0.73,,Normal,[4] Earth Power (60) Flip 2 coins.  This attack does 10 damage times the number of heads to each of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,
84103,Carnivine,Carnivine,https://tcgplayer-cdn.tcgplayer.com/product/84103_200w.jpg,3,1384,https://cpt.tcgcsv.com/5GH,2021-12-12T14:52:34.327,1,53,Uncommon,Grass,80.0,Basic,,[2] Vine Whip (20),R+20,W-20,2.0,0.21,0.35,1.25,0.4,,Normal,"[1GG] Swallow (30) Flip a coin.  If heads, remove from Carnivine the number of damage counters equal to the damage you did to the Defending Pokemon.",,
84161,Champion's Room,Champions Room,https://tcgplayer-cdn.tcgplayer.com/product/84161_200w.jpg,3,1384,https://cpt.tcgcsv.com/fHH,2025-11-21T01:55:17.947,1,135,Uncommon,Stadium,0.0,Stadium,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card.",The Retreat Cost for each Pokemon SP (both yours and your opponent's) is 1 less.,,,,0.01,0.26,1.52,0.26,0.01,Normal,,,
84200,Charizard G,Charizard G,https://tcgplayer-cdn.tcgplayer.com/product/84200_200w.jpg,3,1384,https://cpt.tcgcsv.com/0JH,2015-02-25T17:42:37.083,1,20,Rare,Fire,100.0,Basic,,"[1R] Flame Jet - Flip a coin.  If heads, this attack does 40 damage to 1 of your opponent's Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)",Wx2,F-20,3.0,29.99,35.55,79.99,35.97,18.61,Normal,[2R] Heat Blast (50),,
84201,Charizard G Lv.X,Charizard G LvX,https://tcgplayer-cdn.tcgplayer.com/product/84201_200w.jpg,3,1384,https://cpt.tcgcsv.com/2JH,2016-01-13T18:07:28.223,1,143,Ultra Rare,Fire,120.0,Level Up,"<b>Poke-POWER</b> Call for Power 
<br>As often as you like during your turn (before your attack), you may move an Energy attached to 1 of your Pokemon to Charizard G.  This power can't be used if Charizard G is affected by a Special Condition.","[3RR] Malevolent Fire (150) Flip a coin.  If tails, discard all Energy attached to Charizard G.",Wx2,F-20,3.0,85.0,155.98,199.99,162.89,,Holofoil,,,
84242,Chatot,Chatot,https://tcgplayer-cdn.tcgplayer.com/product/84242_200w.jpg,3,1384,https://cpt.tcgcsv.com/SJH,2021-09-07T17:33:19.05,1,95,Common,Colorless,60.0,Basic,,[1] Call for Family - Search your deck for a Basic Pokemon and put it onto your Bench.  Shuffle your deck afterward.,L+10,F-20,1.0,0.13,0.31,1.0,0.41,0.39,Normal,"[2] Nosedive (30) Flip a coin.  If tails, Chatot does 10 damage to itself.",,
84245,Chatot G,Chatot G,https://tcgplayer-cdn.tcgplayer.com/product/84245_200w.jpg,3,1384,https://cpt.tcgcsv.com/WJH,2023-04-19T20:57:34.347,1,54,Uncommon,Colorless,60.0,Basic,"Disrupting Spy - Once during your turn, when you put Chatot G from your hand onto your Bench, you may look at the top 4 cards of your opponent's deck.  Put them back on top of your opponent's deck in any order.  (Poke-POWER)","[0] Search and Escape - Search your deck for a Trainer card, show it to your opponent, and put it into your hand.  Put Chatot G and all cards attached to it on top of your deck.  Shuffle your deck afterward.",Lx2,F-20,1.0,0.85,1.17,3.14,1.12,,Normal,,,
84254,Cherrim,Cherrim,https://tcgplayer-cdn.tcgplayer.com/product/84254_200w.jpg,3,1384,https://cpt.tcgcsv.com/6KH,2025-02-05T21:06:36.057,1,55,Uncommon,Grass,80.0,Stage 1,,[0] Ram (20),R+20,W-20,1.0,0.7,1.31,3.3,1.39,,Normal,[G] Petal Dance (30x) Flip 3 coins.  This attack does 30 damage times the number of heads.  Cherrim is now Confused.,,
84262,Cherubi,Cherubi,https://tcgplayer-cdn.tcgplayer.com/product/84262_200w.jpg,3,1384,https://cpt.tcgcsv.com/gKH,2021-11-07T15:42:42.073,1,96,Common,Grass,50.0,Basic,,[0] Growth - Attach a G Energy card from your hand to Cherubi.,R+10,W-20,1.0,0.23,0.47,0.99,0.52,,Normal,[G] Razor Leaf (10),,
84290,Chimchar,Chimchar,https://tcgplayer-cdn.tcgplayer.com/product/84290_200w.jpg,3,1384,https://cpt.tcgcsv.com/QKH,2025-11-11T21:24:33.203,1,97,Common,Fire,50.0,Basic,,[R] Chop (10),W+10,,1.0,0.1,0.31,1.77,0.39,0.21,Normal,"[2] Jump On (10+) Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",,
84296,Chimecho,Chimecho,https://tcgplayer-cdn.tcgplayer.com/product/84296_200w.jpg,3,1384,https://cpt.tcgcsv.com/XKH,2025-02-05T21:06:36.117,1,21,Rare,Psychic,70.0,Basic,,[1] Heal Bell - Remove 3 damage counters from each of your Pokemon.,P+20,,1.0,0.5,1.31,2.74,1.31,,Normal,[P] Super Psywave Choose 1 of your opponent's Pokemon.  Count the amount of Energy attached to that Pokemon.  Put that many damage counters on the Pokemon.,,
84315,Chingling,Chingling,https://tcgplayer-cdn.tcgplayer.com/product/84315_200w.jpg,3,1384,https://cpt.tcgcsv.com/kLH,2023-04-20T13:36:34.54,1,98,Common,Psychic,50.0,Basic,"Baby Evolution - Once during your turn (before your attack), you may put Chimecho from your hand onto Chingling (this counts as evolving Chingling) and remove all damage counters from Chingling.  (Poke-POWER)",[0] Chime - Search your opponent's discard pile for a Supporter card and use the effect of that card as the effect of this attack.  (The Supporter card remains in your opponent's discard pile.),P+10,,1.0,1.9,3.19,247.0,3.37,,Normal,,,
84338,Claydol,Claydol,https://tcgplayer-cdn.tcgplayer.com/product/84338_200w.jpg,3,1384,https://cpt.tcgcsv.com/NLH,2024-10-18T11:44:23.25,1,22,Rare,Psychic,90.0,Stage 1,,[2] Antique Magic - Put 3 damage counters on any Pokemon (both yours and your opponent's) in any way you like.,P+20,,1.0,0.38,0.56,1.1,0.67,0.39,Normal,"[PP] Synchro Attack (30) If the Defending Pokemon has the same remaining HP as Claydol, this attack's base damage is 90 instead of 30.",,
84396,Combee,Combee,https://tcgplayer-cdn.tcgplayer.com/product/84396_200w.jpg,3,1384,https://cpt.tcgcsv.com/XMH,2015-02-25T18:42:08.363,1,99,Common,Grass,40.0,Basic,,[G] Nap - Remove 2 damage counters from Combee.,R+10,F-20,1.0,0.05,0.28,4.0,0.29,,Normal,[2] Zzzt (20),,
84436,Corphish,Corphish,https://tcgplayer-cdn.tcgplayer.com/product/84436_200w.jpg,3,1384,https://cpt.tcgcsv.com/LNH,2015-02-25T18:53:28.73,1,100,Common,Water,50.0,Basic,,[1] Crabhammer (10),L+10,,1.0,0.04,0.27,2.31,0.32,,Normal,"[W] Sharp Pincers (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",,
84466,Crawdaunt G,Crawdaunt G,https://tcgplayer-cdn.tcgplayer.com/product/84466_200w.jpg,3,1384,https://cpt.tcgcsv.com/lPH,2015-02-25T17:44:12.71,1,23,Rare,Darkness,80.0,Basic,,[1] Smash Turn (10) You may switch Crawdaunt G with 1 of your Benched Pokemon.,Lx2,,1.0,0.96,2.12,3.99,2.83,,Normal,"[2D] Hyper Beam (40) Flip a coin.  If heads, discard an Energy card attached to the Defending Pokemon.",,
84477,Croagunk,Croagunk,https://tcgplayer-cdn.tcgplayer.com/product/84477_200w.jpg,3,1384,https://cpt.tcgcsv.com/zPH,2024-05-30T21:07:36.243,1,101,Common,Psychic,60.0,Basic,,[1] Hook (10),P+10,,1.0,0.09,0.25,1.49,0.29,,Normal,[1P] Corkscrew Punch (20),,
84556,Cynthia's Guidance,Cynthias Guidance,https://tcgplayer-cdn.tcgplayer.com/product/84556_200w.jpg,3,1384,https://cpt.tcgcsv.com/8RH,2025-11-11T21:26:07.43,1,136,Uncommon,Supporter,0.0,Supporter,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.","Look at the top 7 cards of your deck, choose 1 of them, and put it into your hand.  Put the other cards back on top of your deck.  Shuffle your deck afterward.",,,,0.25,0.64,29.99,0.69,29.99,Normal,,,
84558,Cyrus's Initiative,Cyruss Initiative,https://tcgplayer-cdn.tcgplayer.com/product/84558_200w.jpg,3,1384,https://cpt.tcgcsv.com/bRH,2025-11-11T21:26:46.577,1,137,Uncommon,Supporter,0.0,Supporter,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.","Flip 2 coins.  If either of them is heads, look at your opponent's hand.  For each heads, choose 1 card from your opponent's hand and put it on the bottom of your opponent's deck in any order.",,,,0.19,0.44,2.8,0.43,0.5,Normal,,,
84791,Dewgong,Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/84791_200w.jpg,3,1384,https://cpt.tcgcsv.com/RWH,2015-02-25T17:45:00.947,1,24,Rare,Water,100.0,Stage 1,Thick Fat - Any damage done to Dewgong by attacks from R Pokemon and W Pokemon is reduced by 30 (after applying Weakness and Resistance).  (Poke-BODY),"[1W] Ice Shard (30) If the Defending Pokemon is a F Pokemon, this attack's base damage is 80 instead of 30.",M+20,,3.0,1.19,1.62,4.04,1.68,,Normal,[2WW] Aurora Beam (70),,
84853,Dodrio,Dodrio,https://tcgplayer-cdn.tcgplayer.com/product/84853_200w.jpg,3,1384,https://cpt.tcgcsv.com/5ZH,2015-02-25T17:45:29.493,1,25,Rare,Colorless,80.0,Stage 1,"Echo Draw - Once during your turn (before you attack), you may draw a card.  This power can't be used if Dodrio is affected by a Special Condition.  (Poke-POWER)",[3] Drill Peck (50),L+20,F-20,0.0,0.35,0.99,3.99,1.2,,Normal,,,
84864,Doduo,Doduo,https://tcgplayer-cdn.tcgplayer.com/product/84864_200w.jpg,3,1384,https://cpt.tcgcsv.com/jZH,2015-02-25T18:54:19.243,1,102,Common,Colorless,50.0,Basic,,[1] Take Down (20) Doduo does 10 damage to itself.,L+10,F-20,0.0,0.12,0.3,2.29,0.31,,Normal,,,
84920,Dragonite FB,Dragonite FB,https://tcgplayer-cdn.tcgplayer.com/product/84920_200w.jpg,3,1384,https://cpt.tcgcsv.com/q-H,2022-04-03T10:20:38.5,1,56,Uncommon,Colorless,100.0,Basic,,"[3] Mach Blow (20) If the Defending Pokemon is a Pokemon SP, this attack's base damage is 80 instead of 20.",Cx2,F-20,3.0,3.0,5.71,8.76,6.03,,Normal,"[4] Giant Tail (100) Flip a coin.  If tails, this attack does nothing.",,
84947,Drifblim,Drifblim,https://tcgplayer-cdn.tcgplayer.com/product/84947_200w.jpg,3,1384,https://cpt.tcgcsv.com/Z-H,2023-03-27T13:46:18.76,1,57,Uncommon,Psychic,80.0,Stage 1,,[2] Ram (20),D+20,C-20,1.0,0.13,0.35,1.49,0.39,,Normal,[3] Gust (40),,
84952,Drifblim FB,Drifblim FB,https://tcgplayer-cdn.tcgplayer.com/product/84952_200w.jpg,3,1384,https://cpt.tcgcsv.com/3_H,2015-02-25T15:36:56.06,1,3,Holo Rare,Psychic,80.0,Basic,"Pump Up - If your opponent has 3 or less Prize cards left, Drifblim FB gets +40 HP.  (Poke-BODY)",[2P] Shadow Ball - Choose 1 of your opponent's Benched Pokemon.  This attack does 40 damage to that Pokemon.  Apply Weakness and Resistance.,Dx2,C-20,2.0,3.0,7.29,9.79,7.29,,Holofoil,,,
84959,Drifloon,Drifloon,https://tcgplayer-cdn.tcgplayer.com/product/84959_200w.jpg,3,1384,https://cpt.tcgcsv.com/c_H,2015-02-25T18:54:42.607,1,103,Common,Psychic,40.0,Basic,,[1] Reckless Charge (20) Drifloon does 10 damage to itself.,D+10,C-20,1.0,0.11,0.34,1.58,0.35,0.23,Normal,[P] Collect - Draw a card.,,
85042,Dusknoir FB,Dusknoir FB,https://tcgplayer-cdn.tcgplayer.com/product/85042_200w.jpg,3,1384,https://cpt.tcgcsv.com/S0J,2025-11-11T21:27:22.307,1,26,Rare,Psychic,90.0,Basic,,[1P] Ghost Hand (30) Put 1 damage counter on 1 of your Benched Pokemon.,Dx2,C-20,2.0,1.27,2.11,29.99,1.79,17.31,Normal,[2P] Cursed Wrath (10x) Does 10 damage times the number of Pokemon SP in your discard pile.,,
85125,Electivire FB,Electivire FB,https://tcgplayer-cdn.tcgplayer.com/product/85125_200w.jpg,3,1384,https://cpt.tcgcsv.com/w3J,2021-08-09T11:38:47.14,1,4,Holo Rare,Lightning,90.0,Basic,,"[1] Dump and Draw - Discard up to 2 Energy cards from your hand.  For each card you discarded, draw 2 cards.",Fx2,M-20,3.0,4.85,6.5,9.63,9.44,,Holofoil,[2L] Electric Current (40) Move a L Energy card attached to Electivire FB to 1 of your Benched Pokemon.,,
85126,Electivire FB Lv.X,Electivire FB LvX,https://tcgplayer-cdn.tcgplayer.com/product/85126_200w.jpg,3,1384,https://cpt.tcgcsv.com/x3J,2025-07-15T15:33:16.393,1,144,Ultra Rare,Lightning,120.0,Level Up,"<b>Poke-POWER</b> Energy Recycle 
<br>Once during your turn (before your attack), you may use this power.  If you do, your turn ends.  Search your discard pile for up to 3 Energy cards and attach them to your Pokemon in any way you like.  This power can't be used if Electivire FB is affected by a Special Condition.",[2L] Powerful Spark (30+) Does 30 damage plus 10 more damage for each Energy attached to all of your Pokemon.,Fx2,M-20,3.0,30.0,51.42,129.37,59.15,26.4,Holofoil,,,
85205,Empoleon FB,Empoleon FB,https://tcgplayer-cdn.tcgplayer.com/product/85205_200w.jpg,3,1384,https://cpt.tcgcsv.com/76J,2023-12-18T17:51:10.047,1,27,Rare,Water,90.0,Basic,,[1W] Rushing Water (20) Move an Energy card attached to the Defending Pokemon to another of your opponent's Pokemon.,Lx2,,2.0,2.05,3.1,5.5,3.19,,Normal,"[2W] Escort (40+) If you played any Supporter card from your hand during this turn, this attack does 40 damage plus 20 more damage.",,
85373,Exploud,Exploud,https://tcgplayer-cdn.tcgplayer.com/product/85373_200w.jpg,3,1384,https://cpt.tcgcsv.com/t9J,2015-02-25T17:46:47.587,1,28,Rare,Colorless,130.0,Stage 2,Erasing Sound - Each of your Pokemon has no Weakness.  (Poke-BODY),[2] Knock Back (40) Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,F+30,,2.0,0.79,1.0,2.22,1.15,,Normal,"[3] Hyper Beam (60) Flip a coin.  If heads, discard an Energy card attached to the Defending Pokemon.",,
85405,Feebas,Feebas,https://tcgplayer-cdn.tcgplayer.com/product/85405_200w.jpg,3,1384,https://cpt.tcgcsv.com/7bJ,2025-11-11T21:31:05.963,1,104,Common,Water,30.0,Basic,,"[0] Surprise Attack (20) Flip a coin.  If tails, this attack does nothing.",L+10,,1.0,0.19,0.41,1.02,0.46,0.3,Normal,[W] Count and Draw - Draw a card for each of your opponent's Pokemon that isn't an Evolved Pokemon.,,
85514,Floatzel,Floatzel,https://tcgplayer-cdn.tcgplayer.com/product/85514_200w.jpg,3,1384,https://cpt.tcgcsv.com/jdJ,2015-02-25T18:09:56.47,1,58,Uncommon,Water,70.0,Stage 1,,[2] Razor Fin (20),L+20,,1.0,0.12,0.28,1.0,0.24,,Normal,"[2W] Jet Screw (30+) Flip a coin.  If heads, this attack does 30 damage plus 10 more damage.",,
85599,Gabite,Gabite,https://tcgplayer-cdn.tcgplayer.com/product/85599_200w.jpg,3,1384,https://cpt.tcgcsv.com/_fJ,2022-11-08T06:49:44.81,1,59,Uncommon,Colorless,80.0,Stage 1,,[0] Healing Scale - Remove 1 damage counter form each of your Pokemon.,C+20,,1.0,0.4,0.85,3.59,0.91,,Normal,[2] Sand Tomb (30) The Defending Pokemon can't retreat during your next turn.,,
85623,Garchomp,Garchomp,https://tcgplayer-cdn.tcgplayer.com/product/85623_200w.jpg,3,1384,https://cpt.tcgcsv.com/tgJ,2021-12-14T16:57:00.963,1,5,Holo Rare,Colorless,130.0,Stage 2,"Dragon Intimidation - If Garchomp is your Active Pokemon and is damaged by an opponent's attack (even if Garchomp is Knocked Out), choose an Energy card attached to the Attacking Pokemon and put it into your opponent's hand.  (Poke-BODY)","[2] Guard Claw (40) During your opponent's next turn, any damage done to Garchomp by attacks is reduced by 20 (after applying Weakness and Resistance).",C+30,,0.0,16.27,32.2,99.99,40.58,41.68,Holofoil,[3] Speed Impact (120-) Does 120 damage minus 20 damage for each Energy attached to the Defending Pokemon.,,
85628,Garchomp C,Garchomp C,https://tcgplayer-cdn.tcgplayer.com/product/85628_200w.jpg,3,1384,https://cpt.tcgcsv.com/BgJ,2022-01-28T12:38:09.85,1,60,Uncommon,Colorless,80.0,Basic,,[2] Claw Swipe (30),Cx2,,1.0,4.36,5.87,7.17,7.41,,Normal,[3] Earthquake (50) Does 10 damage to each of your Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,
85629,Garchomp C Lv.X,Garchomp C LvX,https://tcgplayer-cdn.tcgplayer.com/product/85629_200w.jpg,3,1384,https://cpt.tcgcsv.com/CgJ,2025-11-21T23:05:54.833,1,145,Ultra Rare,Colorless,110.0,Level Up,"Healing Breath - Once during your turn (before your attack), when you put Garchomp C LV.X from your hand onto your Active Garchomp C, you may remove all damage counters from each of your Pokemon SP.  (Poke-POWER)",[3] Dragon Rush - Discard 2 Energy attached to Garchomp C.  Choose 1 of your opponent's Pokemon.  This attack does 80 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)  Garchomp C can't use Dragon Rush during your next turn.,Cx2,,0.0,40.04,69.05,94.99,66.82,,Holofoil,,,
85692,Geodude,Geodude,https://tcgplayer-cdn.tcgplayer.com/product/85692_200w.jpg,3,1384,https://cpt.tcgcsv.com/ShJ,2015-02-25T18:55:42.797,1,105,Common,Fighting,60.0,Basic,,[1] Knuckle Punch (10),W+10,,2.0,0.1,0.31,1.0,0.4,,Normal,"[1F] Focus Fist (30) Flip a coin.  If tails, this attack does nothing.",,
85701,Gible,Gible,https://tcgplayer-cdn.tcgplayer.com/product/85701_200w.jpg,3,1384,https://cpt.tcgcsv.com/2jJ,2023-03-27T13:44:28.053,1,106,Common,Colorless,60.0,Basic,,"[1] Sand Attack - If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",C+10,,1.0,0.19,0.42,1.82,0.52,,Normal,[1] Bite (10),,
85809,Goldeen,Goldeen,https://tcgplayer-cdn.tcgplayer.com/product/85809_200w.jpg,3,1384,https://cpt.tcgcsv.com/clJ,2023-03-11T20:10:15.347,1,107,Common,Water,50.0,Basic,,[1] Flail (10x) Does 10 damage times the number of damage counters on Goldeen.,L+10,,1.0,0.1,0.35,1.0,0.33,0.18,Normal,[W] Fury Attack (10x) Flip 3 coins.  This attack does 10 damage times the number of heads.,,
85959,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/85959_200w.jpg,3,1384,https://cpt.tcgcsv.com/cpJ,2025-11-11T21:32:05.657,1,108,Common,Fire,60.0,Basic,,[1] Smash Kick (10),W+10,,1.0,0.25,0.68,5.0,0.69,,Normal,"[2R] Fireworks (30) Flip a coin.  If tails, discard a R Energy attached to Growlithe.",,
86081,Hippopotas,Hippopotas,https://tcgplayer-cdn.tcgplayer.com/product/86081_200w.jpg,3,1384,https://cpt.tcgcsv.com/FrJ,2015-02-25T18:12:41.877,1,61,Uncommon,Fighting,70.0,Basic,,[2] Double Headbutt (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,W+10,,2.0,0.09,0.34,2.39,0.33,,Normal,[2F] Mud Shot (40),,
86160,Honchkrow,Honchkrow,https://tcgplayer-cdn.tcgplayer.com/product/86160_200w.jpg,3,1384,https://cpt.tcgcsv.com/dtJ,2022-04-21T17:04:07.69,1,29,Rare,Darkness,90.0,Stage 1,"Darkness Restore - Once during you turn (before you attack), if Honchkrow is your Active Pokemon and your opponent's Bench isn't full, you may use this power.  Search your opponent's discard pile for a Basic Pokemon and put it onto his or her Bench.  This power can't be used if Honchkrow is affected by a Special Condition.  (Poke-POWER)",[2D] Riot (30+) Does 30 damage plus 10 more damage for each Pokemon that isn't an Evolved Pokemon in play (both yours and your opponent's).,L+20,F-20,1.0,0.98,1.27,3.84,1.43,,Normal,,,
86303,Ivysaur,Ivysaur,https://tcgplayer-cdn.tcgplayer.com/product/86303_200w.jpg,3,1384,https://cpt.tcgcsv.com/5xJ,2015-02-25T18:13:08.873,1,62,Uncommon,Grass,80.0,Stage 1,"Evolutionary Pollen - Once during your turn, when you play Ivysaur from your hand to evolve 1 of your Pokemon, you may use this power.  Your opponent's Active Pokemon is now Asleep.  (Poke-POWER)",[2G] Cut (50),R+20,,2.0,1.5,2.72,29.99,4.43,29.99,Normal,,,
86529,Kricketot,Kricketot,https://tcgplayer-cdn.tcgplayer.com/product/86529_200w.jpg,3,1384,https://cpt.tcgcsv.com/CDJ,2025-11-11T21:32:57.47,1,109,Common,Grass,50.0,Basic,,[1] Headbutt (10),R+10,,1.0,0.1,0.25,5.0,0.32,,Normal,[1G] Beat (20),,
86715,Lickilicky C,Lickilicky C,https://tcgplayer-cdn.tcgplayer.com/product/86715_200w.jpg,3,1384,https://cpt.tcgcsv.com/kJJ,2015-02-25T17:47:38.79,1,30,Rare,Colorless,90.0,Basic,,"[1] Licking-Licking Heal - Attach a basic Energy card from your hand to 1 of your Pokemon.  Then, remove 2 damage counters from that Pokemon.",Fx2,,2.0,2.0,4.26,29.99,2.7,29.99,Normal,[3] Return (40) Draw cards until you have 6 cards in your hand.,,
86826,Lopunny,Lopunny,https://tcgplayer-cdn.tcgplayer.com/product/86826_200w.jpg,3,1384,https://cpt.tcgcsv.com/xLJ,2024-09-04T20:12:00.203,1,63,Uncommon,Colorless,80.0,Stage 1,,"[2] Ice Beam (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",F+20,,1.0,0.44,1.2,29.99,1.21,29.99,Normal,[2] Rear Kick (40),,
86844,Loudred,Loudred,https://tcgplayer-cdn.tcgplayer.com/product/86844_200w.jpg,3,1384,https://cpt.tcgcsv.com/VLJ,2015-02-25T18:17:49.227,1,64,Uncommon,Colorless,80.0,Stage 1,,[2] Smash Kick (30),F+20,,2.0,0.11,0.34,5.0,0.31,,Normal,[3] Stomp Off (50) Discard the top card from your opponent's deck.,,
