productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extResistance
84342,Clefable (7),Clefable 7,https://tcgplayer-cdn.tcgplayer.com/product/84342_200w.jpg,3,1375,https://cpt.tcgcsv.com/SLH,2022-11-29T21:21:29.26,1,007/165,Holo Rare,Colorless,70,Stage 1,"[2] Doubleslap (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",,F,1,82.02,99.0,180.0,56.74,,Holofoil,"<strong>Poké-POWER — Moonlight</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may put a card from your hand back on your deck. If you do, search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. This power can't be used if Clefable is affected by a Special Condition.",
84342,Clefable (7),Clefable 7,https://tcgplayer-cdn.tcgplayer.com/product/84342_200w.jpg,3,1375,https://cpt.tcgcsv.com/SLH,2022-11-29T21:21:29.26,1,007/165,Holo Rare,Colorless,70,Stage 1,"[2] Doubleslap (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",,F,1,25.0,33.36,41.72,34.74,,Reverse Holofoil,"<strong>Poké-POWER — Moonlight</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may put a card from your hand back on your deck. If you do, search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. This power can't be used if Clefable is affected by a Special Condition.",
84344,Clefable (41),Clefable 41,https://tcgplayer-cdn.tcgplayer.com/product/84344_200w.jpg,3,1375,https://cpt.tcgcsv.com/VLH,2022-11-29T21:22:01.463,1,041/165,Rare,Colorless,70,Stage 1,"[2] Doubleslap (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",,F,1,2.69,4.0,50.0,4.68,,Normal,"<strong>Poké-POWER — Moonlight</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may put a card from your hand back on your deck. If you do, search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. This power can't be used if Clefable is affected by a Special Condition.",
84344,Clefable (41),Clefable 41,https://tcgplayer-cdn.tcgplayer.com/product/84344_200w.jpg,3,1375,https://cpt.tcgcsv.com/VLH,2022-11-29T21:22:01.463,1,041/165,Rare,Colorless,70,Stage 1,"[2] Doubleslap (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",,F,1,33.0,47.49,99.99,25.0,,Reverse Holofoil,"<strong>Poké-POWER — Moonlight</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may put a card from your hand back on your deck. If you do, search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. This power can't be used if Clefable is affected by a Special Condition.",
84353,Clefairy,Clefairy,https://tcgplayer-cdn.tcgplayer.com/product/84353_200w.jpg,3,1375,https://cpt.tcgcsv.com/5MH,2025-01-25T10:54:55.107,1,101/165,Common,Colorless,50,Basic,"[1] Shining Fingers
<br>The Defending Pokémon is now Asleep.",[1] Slap (10),F,1,1.0,3.0,29.98,4.37,29.98,Normal,,
84353,Clefairy,Clefairy,https://tcgplayer-cdn.tcgplayer.com/product/84353_200w.jpg,3,1375,https://cpt.tcgcsv.com/5MH,2025-01-25T10:54:55.107,1,101/165,Common,Colorless,50,Basic,"[1] Shining Fingers
<br>The Defending Pokémon is now Asleep.",[1] Slap (10),F,1,28.76,43.98,499.0,18.84,,Reverse Holofoil,,
84370,Cloyster (8),Cloyster 8,https://tcgplayer-cdn.tcgplayer.com/product/84370_200w.jpg,3,1375,https://cpt.tcgcsv.com/qMH,2022-11-29T21:24:34.617,1,008/165,Holo Rare,Water,80,Stage 1,"[2] Lick (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[2W] Auto Fire (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",M,2,58.0,94.5,100.0,82.85,94.5,Holofoil,,
84370,Cloyster (8),Cloyster 8,https://tcgplayer-cdn.tcgplayer.com/product/84370_200w.jpg,3,1375,https://cpt.tcgcsv.com/qMH,2022-11-29T21:24:34.617,1,008/165,Holo Rare,Water,80,Stage 1,"[2] Lick (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[2W] Auto Fire (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",M,2,99.98,99.99,146.94,45.51,,Reverse Holofoil,,
84372,Cloyster (42),Cloyster 42,https://tcgplayer-cdn.tcgplayer.com/product/84372_200w.jpg,3,1375,https://cpt.tcgcsv.com/sMH,2022-12-19T10:17:01.173,1,042/165,Rare,Water,80,Stage 1,"[2] Lick (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[2W] Auto Fire (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",M,2,6.65,10.94,18.0,8.59,,Normal,,
84372,Cloyster (42),Cloyster 42,https://tcgplayer-cdn.tcgplayer.com/product/84372_200w.jpg,3,1375,https://cpt.tcgcsv.com/sMH,2022-12-19T10:17:01.173,1,042/165,Rare,Water,80,Stage 1,"[2] Lick (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[2W] Auto Fire (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",M,2,22.24,29.99,34.0,22.24,,Reverse Holofoil,,
84423,Copycat,Copycat,https://tcgplayer-cdn.tcgplayer.com/product/84423_200w.jpg,3,1375,https://cpt.tcgcsv.com/tNH,2022-11-29T21:26:31.833,1,138/165,Uncommon,Supporter,,,,,,,0.3,1.03,10.0,1.08,0.5,Normal,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Shuffle your hand into your deck. Then, count the number of cards in your opponent's hand and draw that many cards.",
84423,Copycat,Copycat,https://tcgplayer-cdn.tcgplayer.com/product/84423_200w.jpg,3,1375,https://cpt.tcgcsv.com/tNH,2022-11-29T21:26:31.833,1,138/165,Uncommon,Supporter,,,,,,,13.0,17.82,31.45,16.37,,Reverse Holofoil,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Shuffle your hand into your deck. Then, count the number of cards in your opponent's hand and draw that many cards.",
84438,Corsola,Corsola,https://tcgplayer-cdn.tcgplayer.com/product/84438_200w.jpg,3,1375,https://cpt.tcgcsv.com/NNH,2022-11-29T21:27:16.353,1,102/165,Common,Water,60,Basic,[1W] Tackle (20),"[2W] Spike Cannon (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.",G,2,1.25,2.25,5.0,2.3,,Normal,,
84438,Corsola,Corsola,https://tcgplayer-cdn.tcgplayer.com/product/84438_200w.jpg,3,1375,https://cpt.tcgcsv.com/NNH,2022-11-29T21:27:16.353,1,102/165,Common,Water,60,Basic,[1W] Tackle (20),"[2W] Spike Cannon (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.",G,2,8.19,15.84,16.15,15.53,,Reverse Holofoil,,
84497,Croconaw,Croconaw,https://tcgplayer-cdn.tcgplayer.com/product/84497_200w.jpg,3,1375,https://cpt.tcgcsv.com/ZPH,2022-11-29T21:27:39.08,1,074/165,Uncommon,Water,80,Stage 1,[2] Tackle (20),"[3] Take Down (40)
<br>Croconaw does 10 damage to itself.",L,1,2.99,4.41,29.99,4.2,15.0,Normal,,
84497,Croconaw,Croconaw,https://tcgplayer-cdn.tcgplayer.com/product/84497_200w.jpg,3,1375,https://cpt.tcgcsv.com/ZPH,2022-11-29T21:27:39.08,1,074/165,Uncommon,Water,80,Stage 1,[2] Tackle (20),"[3] Take Down (40)
<br>Croconaw does 10 damage to itself.",L,1,19.99,30.59,43.99,23.17,,Reverse Holofoil,,
84529,Cubone,Cubone,https://tcgplayer-cdn.tcgplayer.com/product/84529_200w.jpg,3,1375,https://cpt.tcgcsv.com/CQH,2022-11-29T21:28:08.503,1,103/165,Common,Fighting,40,Basic,[1] Beat (10),"[1F] Bone Smash (30)
<br>Flip a coin. If tails, this attack does nothing.",G,1,20.0,32.02,40.0,30.59,,Normal,,L-30
84547,Cyndaquil (104),Cyndaquil 104,https://tcgplayer-cdn.tcgplayer.com/product/84547_200w.jpg,3,1375,https://cpt.tcgcsv.com/ZQH,2022-11-29T21:29:06.053,1,104/165,Common,Fire,40,Basic,"[R] Singe
<br>Flip a coin. If heads, the Defending Pokémon is now Burned.","[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage.",W,1,3.52,5.03,15.0,7.07,,Normal,,
84547,Cyndaquil (104),Cyndaquil 104,https://tcgplayer-cdn.tcgplayer.com/product/84547_200w.jpg,3,1375,https://cpt.tcgcsv.com/ZQH,2022-11-29T21:29:06.053,1,104/165,Common,Fire,40,Basic,"[R] Singe
<br>Flip a coin. If heads, the Defending Pokémon is now Burned.","[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage.",W,1,49.3,57.39,80.0,45.16,,Reverse Holofoil,,
84548,Cyndaquil (105),Cyndaquil 105,https://tcgplayer-cdn.tcgplayer.com/product/84548_200w.jpg,3,1375,https://cpt.tcgcsv.com/-QH,2024-08-13T05:05:04.48,1,105/165,Common,Fire,50,Basic,[1] Tackle (10),"[1R] Ember (30)
<br>Discard a Fire Energy card attached to Cyndaquil.",W,1,3.53,4.88,20.0,7.03,,Normal,,
84548,Cyndaquil (105),Cyndaquil 105,https://tcgplayer-cdn.tcgplayer.com/product/84548_200w.jpg,3,1375,https://cpt.tcgcsv.com/-QH,2024-08-13T05:05:04.48,1,105/165,Common,Fire,50,Basic,[1] Tackle (10),"[1R] Ember (30)
<br>Discard a Fire Energy card attached to Cyndaquil.",W,1,24.99,29.38,39.69,32.57,,Reverse Holofoil,,
84697,Darkness Energy,Darkness Energy,https://tcgplayer-cdn.tcgplayer.com/product/84697_200w.jpg,3,1375,https://cpt.tcgcsv.com/ZTH,2025-10-24T22:54:19.6,1,158/165,Rare,Special Energy,,,,,,,4.5,6.82,14.07,7.97,10.36,Normal,"If the Pokémon Darkness Energy is attached to does damage with an attack <em>(after applying Weakness and Resistance)</em>, the attack does 10 more damage. At the end of every turn, put 1 damage counter on the Pokémon Darkness Energy is attached to, unless it's Darkness or has Dark in its name. Darkness Energy provides Darkness Energy. <em>(Doesn't count as a basic Energy card.)</em>",
84697,Darkness Energy,Darkness Energy,https://tcgplayer-cdn.tcgplayer.com/product/84697_200w.jpg,3,1375,https://cpt.tcgcsv.com/ZTH,2025-10-24T22:54:19.6,1,158/165,Rare,Special Energy,,,,,,,14.0,15.8,19.99,14.07,,Reverse Holofoil,"If the Pokémon Darkness Energy is attached to does damage with an attack <em>(after applying Weakness and Resistance)</em>, the attack does 10 more damage. At the end of every turn, put 1 damage counter on the Pokémon Darkness Energy is attached to, unless it's Darkness or has Dark in its name. Darkness Energy provides Darkness Energy. <em>(Doesn't count as a basic Energy card.)</em>",
84820,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/84820_200w.jpg,3,1375,https://cpt.tcgcsv.com/qXH,2022-11-29T21:32:11.387,1,106/165,Common,Fighting,40,Basic,"[F] Fury Headbutt (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",,G,1,1.31,2.18,5.0,2.14,,Normal,,L-30
84820,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/84820_200w.jpg,3,1375,https://cpt.tcgcsv.com/qXH,2022-11-29T21:32:11.387,1,106/165,Common,Fighting,40,Basic,"[F] Fury Headbutt (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",,G,1,49.98,49.99,49.99,13.12,,Reverse Holofoil,,L-30
84898,Dragonair,Dragonair,https://tcgplayer-cdn.tcgplayer.com/product/84898_200w.jpg,3,1375,https://cpt.tcgcsv.com/-ZH,2022-11-29T21:32:39.51,1,075/165,Uncommon,Colorless,70,Stage 1,"[LW] Spiral Wave (20x)
<br>Flip a coin until you get tails. This attack does 20 damage times the number of heads.",,,2,8.5,15.88,24.0,11.28,,Normal,,
84898,Dragonair,Dragonair,https://tcgplayer-cdn.tcgplayer.com/product/84898_200w.jpg,3,1375,https://cpt.tcgcsv.com/-ZH,2022-11-29T21:32:39.51,1,075/165,Uncommon,Colorless,70,Stage 1,"[LW] Spiral Wave (20x)
<br>Flip a coin until you get tails. This attack does 20 damage times the number of heads.",,,2,48.88,74.44,100.0,42.99,,Reverse Holofoil,,
84910,Dragonite (9),Dragonite 9,https://tcgplayer-cdn.tcgplayer.com/product/84910_200w.jpg,3,1375,https://cpt.tcgcsv.com/d-H,2026-01-06T20:56:55.307,1,009/165,Holo Rare,Colorless,100,Stage 2,"[LWF] Dragon Tail (40x)
<br>Flip 2 coins. This attack does 40 damage times the number of heads.",,,2,499.99,798.0,799.69,462.4,,Holofoil,"<strong>Poké-POWER — Tailwind</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Dragonite is on your Bench, you may reduce your Active Pokémon's Retreat Cost to 0.",
84910,Dragonite (9),Dragonite 9,https://tcgplayer-cdn.tcgplayer.com/product/84910_200w.jpg,3,1375,https://cpt.tcgcsv.com/d-H,2026-01-06T20:56:55.307,1,009/165,Holo Rare,Colorless,100,Stage 2,"[LWF] Dragon Tail (40x)
<br>Flip 2 coins. This attack does 40 damage times the number of heads.",,,2,95.0,112.98,236.75,250.0,,Reverse Holofoil,"<strong>Poké-POWER — Tailwind</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Dragonite is on your Bench, you may reduce your Active Pokémon's Retreat Cost to 0.",
84912,Dragonite (43),Dragonite 43,https://tcgplayer-cdn.tcgplayer.com/product/84912_200w.jpg,3,1375,https://cpt.tcgcsv.com/g-H,2022-11-29T21:34:54.363,1,043/165,Rare,Colorless,100,Stage 2,"[LWF] Dragon Tail (40x)
<br>Flip 2 coins. This attack does 40 damage times the number of heads.",,,2,41.99,56.54,80.0,55.62,,Normal,"<strong>Poké-POWER — Tailwind</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Dragonite is on your Bench, you may reduce your Active Pokémon's Retreat Cost to 0.",
84912,Dragonite (43),Dragonite 43,https://tcgplayer-cdn.tcgplayer.com/product/84912_200w.jpg,3,1375,https://cpt.tcgcsv.com/g-H,2022-11-29T21:34:54.363,1,043/165,Rare,Colorless,100,Stage 2,"[LWF] Dragon Tail (40x)
<br>Flip 2 coins. This attack does 40 damage times the number of heads.",,,2,110.0,140.0,200.0,110.0,,Reverse Holofoil,"<strong>Poké-POWER — Tailwind</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Dragonite is on your Bench, you may reduce your Active Pokémon's Retreat Cost to 0.",
84931,Dratini,Dratini,https://tcgplayer-cdn.tcgplayer.com/product/84931_200w.jpg,3,1375,https://cpt.tcgcsv.com/F-H,2022-11-29T21:35:23.753,1,107/165,Common,Colorless,40,Basic,"[LW] Dragon Smash (40)
<br>Flip a coin. If tails, this attack does nothing.",,,1,2.21,6.44,10.0,6.09,,Normal,,
84931,Dratini,Dratini,https://tcgplayer-cdn.tcgplayer.com/product/84931_200w.jpg,3,1375,https://cpt.tcgcsv.com/F-H,2022-11-29T21:35:23.753,1,107/165,Common,Colorless,40,Basic,"[LW] Dragon Smash (40)
<br>Flip a coin. If tails, this attack does nothing.",,,1,21.99,23.95,79.99,35.51,,Reverse Holofoil,,
84984,Dual Ball,Dual Ball,https://tcgplayer-cdn.tcgplayer.com/product/84984_200w.jpg,3,1375,https://cpt.tcgcsv.com/J_H,2022-11-29T21:35:56.03,1,139/165,Uncommon,Item,,,,,,,1.0,1.5,5.0,1.92,,Normal,"Flip 2 coins. For each heads, search your deck for a Basic Pokémon card other than a Baby Pokémon card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",
84984,Dual Ball,Dual Ball,https://tcgplayer-cdn.tcgplayer.com/product/84984_200w.jpg,3,1375,https://cpt.tcgcsv.com/J_H,2022-11-29T21:35:56.03,1,139/165,Uncommon,Item,,,,,,,5.36,6.18,19.49,12.0,,Reverse Holofoil,"Flip 2 coins. For each heads, search your deck for a Basic Pokémon card other than a Baby Pokémon card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",
84996,Dugtrio (10),Dugtrio 10,https://tcgplayer-cdn.tcgplayer.com/product/84996_200w.jpg,3,1375,https://cpt.tcgcsv.com/X_H,2022-11-29T21:39:31.53,1,010/165,Holo Rare,Fighting,70,Stage 1,[F] Mud Slap (20),"[2F] Magnitude (40)
<br>Does 10 damage to each Benched Pokémon <em>(yours and your opponent's)</em>. <em>(Don't apply Weakness and resistance for Benched Pokémon.)</em>",G,1,45.0,68.72,99.99,61.55,,Holofoil,,L-30
84996,Dugtrio (10),Dugtrio 10,https://tcgplayer-cdn.tcgplayer.com/product/84996_200w.jpg,3,1375,https://cpt.tcgcsv.com/X_H,2022-11-29T21:39:31.53,1,010/165,Holo Rare,Fighting,70,Stage 1,[F] Mud Slap (20),"[2F] Magnitude (40)
<br>Does 10 damage to each Benched Pokémon <em>(yours and your opponent's)</em>. <em>(Don't apply Weakness and resistance for Benched Pokémon.)</em>",G,1,15.17,18.12,30.17,24.14,,Reverse Holofoil,,L-30
84998,Dugtrio (44),Dugtrio 44,https://tcgplayer-cdn.tcgplayer.com/product/84998_200w.jpg,3,1375,https://cpt.tcgcsv.com/-_H,2022-12-18T04:56:04.843,1,044/165,Rare,Fighting,70,Stage 1,[F] Mud Slap (20),"[2F] Magnitude (40)
<br>Does 10 damage to each Benched Pokémon <em>(yours and your opponent's)</em>. <em>(Don't apply Weakness and resistance for Benched Pokémon.)</em>",G,1,4.39,5.55,10.0,5.11,,Normal,,L-30
84998,Dugtrio (44),Dugtrio 44,https://tcgplayer-cdn.tcgplayer.com/product/84998_200w.jpg,3,1375,https://cpt.tcgcsv.com/-_H,2022-12-18T04:56:04.843,1,044/165,Rare,Fighting,70,Stage 1,[F] Mud Slap (20),"[2F] Magnitude (40)
<br>Does 10 damage to each Benched Pokémon <em>(yours and your opponent's)</em>. <em>(Don't apply Weakness and resistance for Benched Pokémon.)</em>",G,1,11.39,25.94,32.0,25.0,,Reverse Holofoil,,L-30
85101,Ekans,Ekans,https://tcgplayer-cdn.tcgplayer.com/product/85101_200w.jpg,3,1375,https://cpt.tcgcsv.com/23J,2022-11-29T21:42:26.813,1,108/165,Common,Grass,50,Basic,"[G] Poison Sting (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",,P,1,1.25,2.62,8.0,2.62,,Normal,,
85101,Ekans,Ekans,https://tcgplayer-cdn.tcgplayer.com/product/85101_200w.jpg,3,1375,https://cpt.tcgcsv.com/23J,2022-11-29T21:42:26.813,1,108/165,Common,Grass,50,Basic,"[G] Poison Sting (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",,P,1,14.99,36.73,51.28,36.73,,Reverse Holofoil,,
85112,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/85112_200w.jpg,3,1375,https://cpt.tcgcsv.com/g3J,2022-11-29T21:43:51.31,1,076/165,Uncommon,Lightning,60,Basic,"[1] Energy Draw
<br>Search your deck for a basic Energy card and attach it to Electabuzz. Shuffle your deck afterward.","[1L] Reflect Energy (20)
<br>If you have any Benched Pokémon and if there are any basic Energy cards attached to Electabuzz, take 1 of those Energy cards and attach it to 1 of those Pokémon.",F,2,0.5,1.52,5.0,1.55,,Normal,,
85112,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/85112_200w.jpg,3,1375,https://cpt.tcgcsv.com/g3J,2022-11-29T21:43:51.31,1,076/165,Uncommon,Lightning,60,Basic,"[1] Energy Draw
<br>Search your deck for a basic Energy card and attach it to Electabuzz. Shuffle your deck afterward.","[1L] Reflect Energy (20)
<br>If you have any Benched Pokémon and if there are any basic Energy cards attached to Electabuzz, take 1 of those Energy cards and attach it to 1 of those Pokémon.",F,2,3.31,3.31,3.31,11.0,,Reverse Holofoil,,
85221,Energy Removal 2,Energy Removal 2,https://tcgplayer-cdn.tcgplayer.com/product/85221_200w.jpg,3,1375,https://cpt.tcgcsv.com/r6J,2022-11-29T21:44:12.91,1,140/165,Uncommon,Item,,,,,,,0.75,1.29,8.0,1.29,2.49,Normal,"Flip a coin. If heads, choose 1 Energy card attached to 1 of your opponent's Pokémon and discard it.",
85221,Energy Removal 2,Energy Removal 2,https://tcgplayer-cdn.tcgplayer.com/product/85221_200w.jpg,3,1375,https://cpt.tcgcsv.com/r6J,2022-11-29T21:44:12.91,1,140/165,Uncommon,Item,,,,,,,2.79,4.74,9.5,6.85,,Reverse Holofoil,"Flip a coin. If heads, choose 1 Energy card attached to 1 of your opponent's Pokémon and discard it.",
85226,Energy Restore,Energy Restore,https://tcgplayer-cdn.tcgplayer.com/product/85226_200w.jpg,3,1375,https://cpt.tcgcsv.com/x6J,2022-11-29T21:44:40.36,1,141/165,Uncommon,Item,,,,,,,0.53,1.05,5.0,0.98,,Normal,"Flip 3 coins. For each heads, put a basic Energy card from your discard pile into your hand. If you don't have that many basic Energy cards in your discard pile, put all of them into your hand.",
85226,Energy Restore,Energy Restore,https://tcgplayer-cdn.tcgplayer.com/product/85226_200w.jpg,3,1375,https://cpt.tcgcsv.com/x6J,2022-11-29T21:44:40.36,1,141/165,Uncommon,Item,,,,,,,2.0,3.77,19.99,4.25,,Reverse Holofoil,"Flip 3 coins. For each heads, put a basic Energy card from your discard pile into your hand. If you don't have that many basic Energy cards in your discard pile, put all of them into your hand.",
85238,Energy Search,Energy Search,https://tcgplayer-cdn.tcgplayer.com/product/85238_200w.jpg,3,1375,https://cpt.tcgcsv.com/N6J,2024-07-26T17:59:50.85,1,153/165,Common,Item,,,,,,,0.1,0.5,3.99,0.54,0.3,Normal,"Search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",
85238,Energy Search,Energy Search,https://tcgplayer-cdn.tcgplayer.com/product/85238_200w.jpg,3,1375,https://cpt.tcgcsv.com/N6J,2024-07-26T17:59:50.85,1,153/165,Common,Item,,,,,,,13.56,18.15,20.49,21.08,,Reverse Holofoil,"Search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",
85392,Fearow (11),Fearow 11,https://tcgplayer-cdn.tcgplayer.com/product/85392_200w.jpg,3,1375,https://cpt.tcgcsv.com/S9J,2022-11-29T21:47:33.643,1,011/165,Holo Rare,Colorless,70,Stage 1,"[2] Clutch (20)
<br>The Defending Pokémon can't retreat during your opponent's next turn.","[3] Supersonic Flight (50)
<br>Flip a coin. If tails, this attack does nothing.",L,,54.98,67.49,100.0,79.0,,Holofoil,,F-30
85392,Fearow (11),Fearow 11,https://tcgplayer-cdn.tcgplayer.com/product/85392_200w.jpg,3,1375,https://cpt.tcgcsv.com/S9J,2022-11-29T21:47:33.643,1,011/165,Holo Rare,Colorless,70,Stage 1,"[2] Clutch (20)
<br>The Defending Pokémon can't retreat during your opponent's next turn.","[3] Supersonic Flight (50)
<br>Flip a coin. If tails, this attack does nothing.",L,,17.98,24.99,27.99,25.72,,Reverse Holofoil,,F-30
85396,Fearow (45),Fearow 45,https://tcgplayer-cdn.tcgplayer.com/product/85396_200w.jpg,3,1375,https://cpt.tcgcsv.com/X9J,2022-11-29T21:48:08.56,1,045/165,Rare,Colorless,70,Stage 1,"[2] Clutch (20)
<br>The Defending Pokémon can't retreat during your opponent's next turn.","[3] Supersonic Flight (50)
<br>Flip a coin. If tails, this attack does nothing.",L,,8.0,10.53,15.0,5.3,,Normal,,F-30
85396,Fearow (45),Fearow 45,https://tcgplayer-cdn.tcgplayer.com/product/85396_200w.jpg,3,1375,https://cpt.tcgcsv.com/X9J,2022-11-29T21:48:08.56,1,045/165,Rare,Colorless,70,Stage 1,"[2] Clutch (20)
<br>The Defending Pokémon can't retreat during your opponent's next turn.","[3] Supersonic Flight (50)
<br>Flip a coin. If tails, this attack does nothing.",L,,26.99,33.29,100.0,18.7,,Reverse Holofoil,,F-30
85414,Feraligatr (12),Feraligatr 12,https://tcgplayer-cdn.tcgplayer.com/product/85414_200w.jpg,3,1375,https://cpt.tcgcsv.com/jbJ,2022-11-29T21:50:31.137,1,012/165,Holo Rare,Water,120,Stage 2,"[2WW] Rending Jaws (70)
<br>If there are no damage counters on the Defending Pokémon, this attack's base damage is 40 instead of 70.",,L,3,168.48,259.24,350.0,168.48,,Holofoil,"<strong>Poké-POWER — Major Tsunami</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Feraligatr is your Active Pokémon and if your opponent has any Benched Pokémon, your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon. Either way, if you have any Benched Pokémon, switch Feraligatr with 1 of them. This power can't be used if Feraligatr is affected by a Special Condition.",
85414,Feraligatr (12),Feraligatr 12,https://tcgplayer-cdn.tcgplayer.com/product/85414_200w.jpg,3,1375,https://cpt.tcgcsv.com/jbJ,2022-11-29T21:50:31.137,1,012/165,Holo Rare,Water,120,Stage 2,"[2WW] Rending Jaws (70)
<br>If there are no damage counters on the Defending Pokémon, this attack's base damage is 40 instead of 70.",,L,3,89.99,119.6,150.0,135.25,,Reverse Holofoil,"<strong>Poké-POWER — Major Tsunami</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Feraligatr is your Active Pokémon and if your opponent has any Benched Pokémon, your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon. Either way, if you have any Benched Pokémon, switch Feraligatr with 1 of them. This power can't be used if Feraligatr is affected by a Special Condition.",
85415,Feraligatr (46),Feraligatr 46,https://tcgplayer-cdn.tcgplayer.com/product/85415_200w.jpg,3,1375,https://cpt.tcgcsv.com/kbJ,2022-11-29T21:52:10.803,1,046/165,Rare,Water,100,Stage 2,[1] Slash (20),"[1WW] Double Claw (30+)
<br>Flip 2 coins. This attack does 30 damage plus 20 more damage for each heads.",L,2,10.0,16.7,25.0,13.74,,Normal,,
85415,Feraligatr (46),Feraligatr 46,https://tcgplayer-cdn.tcgplayer.com/product/85415_200w.jpg,3,1375,https://cpt.tcgcsv.com/kbJ,2022-11-29T21:52:10.803,1,046/165,Rare,Water,100,Stage 2,[1] Slash (20),"[1WW] Double Claw (30+)
<br>Flip 2 coins. This attack does 30 damage plus 20 more damage for each heads.",L,2,38.88,51.94,65.0,40.0,,Reverse Holofoil,,
85416,Feraligatr (47),Feraligatr 47,https://tcgplayer-cdn.tcgplayer.com/product/85416_200w.jpg,3,1375,https://cpt.tcgcsv.com/lbJ,2022-11-29T21:53:51.773,1,047/165,Rare,Water,120,Stage 2,"[2WW] Rending Jaws (70)
<br>If there are no damage counters on the Defending Pokémon, this attack's base damage is 40 instead of 70.",,L,3,23.49,58.78,80.0,25.91,,Normal,"<strong>Poké-POWER — Major Tsunami</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Feraligatr is your Active Pokémon and if your opponent has any Benched Pokémon, your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon. Either way, if you have any Benched Pokémon, switch Feraligatr with 1 of them. This power can't be used if Feraligatr is affected by a Special Condition.",
85416,Feraligatr (47),Feraligatr 47,https://tcgplayer-cdn.tcgplayer.com/product/85416_200w.jpg,3,1375,https://cpt.tcgcsv.com/lbJ,2022-11-29T21:53:51.773,1,047/165,Rare,Water,120,Stage 2,"[2WW] Rending Jaws (70)
<br>If there are no damage counters on the Defending Pokémon, this attack's base damage is 40 instead of 70.",,L,3,50.59,98.95,99.95,80.0,,Reverse Holofoil,"<strong>Poké-POWER — Major Tsunami</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Feraligatr is your Active Pokémon and if your opponent has any Benched Pokémon, your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon. Either way, if you have any Benched Pokémon, switch Feraligatr with 1 of them. This power can't be used if Feraligatr is affected by a Special Condition.",
