productId,name,imageUrl,imageCount,categoryId,groupId,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extCardText,subTypeName,marketPrice,cleanName,url,modifiedOn,lowPrice,midPrice,highPrice,directLowPrice,extAttack3,extUPC
85221,Energy Removal 2,https://tcgplayer-cdn.tcgplayer.com/product/85221_200w.jpg,1,3,1375,140/165,Uncommon,Item,,,,,,,,"Flip a coin. If heads, choose 1 Energy card attached to 1 of your opponent's Pokémon and discard it.",Normal,1.29,Energy Removal 2,https://cpt.tcgcsv.com/r6J,2022-11-29T21:44:12.91,0.75,1.29,8.0,2.49,,
85221,Energy Removal 2,https://tcgplayer-cdn.tcgplayer.com/product/85221_200w.jpg,1,3,1375,140/165,Uncommon,Item,,,,,,,,"Flip a coin. If heads, choose 1 Energy card attached to 1 of your opponent's Pokémon and discard it.",Reverse Holofoil,6.85,Energy Removal 2,https://cpt.tcgcsv.com/r6J,2022-11-29T21:44:12.91,2.79,4.74,9.5,,,
85226,Energy Restore,https://tcgplayer-cdn.tcgplayer.com/product/85226_200w.jpg,1,3,1375,141/165,Uncommon,Item,,,,,,,,"Flip 3 coins. For each heads, put a basic Energy card from your discard pile into your hand. If you don't have that many basic Energy cards in your discard pile, put all of them into your hand.",Normal,0.98,Energy Restore,https://cpt.tcgcsv.com/x6J,2022-11-29T21:44:40.36,0.53,1.05,5.0,,,
85226,Energy Restore,https://tcgplayer-cdn.tcgplayer.com/product/85226_200w.jpg,1,3,1375,141/165,Uncommon,Item,,,,,,,,"Flip 3 coins. For each heads, put a basic Energy card from your discard pile into your hand. If you don't have that many basic Energy cards in your discard pile, put all of them into your hand.",Reverse Holofoil,4.25,Energy Restore,https://cpt.tcgcsv.com/x6J,2022-11-29T21:44:40.36,2.0,3.77,19.99,,,
85238,Energy Search,https://tcgplayer-cdn.tcgplayer.com/product/85238_200w.jpg,1,3,1375,153/165,Common,Item,,,,,,,,"Search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",Normal,0.54,Energy Search,https://cpt.tcgcsv.com/N6J,2024-07-26T17:59:50.85,0.1,0.5,3.99,0.3,,
85238,Energy Search,https://tcgplayer-cdn.tcgplayer.com/product/85238_200w.jpg,1,3,1375,153/165,Common,Item,,,,,,,,"Search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",Reverse Holofoil,21.08,Energy Search,https://cpt.tcgcsv.com/N6J,2024-07-26T17:59:50.85,13.56,18.15,20.49,,,
85392,Fearow (11),https://tcgplayer-cdn.tcgplayer.com/product/85392_200w.jpg,1,3,1375,011/165,Holo Rare,Colorless,70.0,Stage 1,"[2] Clutch (20)
<br>The Defending Pokémon can't retreat during your opponent's next turn.","[3] Supersonic Flight (50)
<br>Flip a coin. If tails, this attack does nothing.",L,F-30,,,Holofoil,79.0,Fearow 11,https://cpt.tcgcsv.com/S9J,2022-11-29T21:47:33.643,54.98,67.49,100.0,,,
85392,Fearow (11),https://tcgplayer-cdn.tcgplayer.com/product/85392_200w.jpg,1,3,1375,011/165,Holo Rare,Colorless,70.0,Stage 1,"[2] Clutch (20)
<br>The Defending Pokémon can't retreat during your opponent's next turn.","[3] Supersonic Flight (50)
<br>Flip a coin. If tails, this attack does nothing.",L,F-30,,,Reverse Holofoil,25.72,Fearow 11,https://cpt.tcgcsv.com/S9J,2022-11-29T21:47:33.643,17.98,24.99,27.99,,,
85396,Fearow (45),https://tcgplayer-cdn.tcgplayer.com/product/85396_200w.jpg,1,3,1375,045/165,Rare,Colorless,70.0,Stage 1,"[2] Clutch (20)
<br>The Defending Pokémon can't retreat during your opponent's next turn.","[3] Supersonic Flight (50)
<br>Flip a coin. If tails, this attack does nothing.",L,F-30,,,Normal,5.3,Fearow 45,https://cpt.tcgcsv.com/X9J,2022-11-29T21:48:08.56,8.0,10.53,15.0,,,
85396,Fearow (45),https://tcgplayer-cdn.tcgplayer.com/product/85396_200w.jpg,1,3,1375,045/165,Rare,Colorless,70.0,Stage 1,"[2] Clutch (20)
<br>The Defending Pokémon can't retreat during your opponent's next turn.","[3] Supersonic Flight (50)
<br>Flip a coin. If tails, this attack does nothing.",L,F-30,,,Reverse Holofoil,18.7,Fearow 45,https://cpt.tcgcsv.com/X9J,2022-11-29T21:48:08.56,26.99,33.29,100.0,,,
85414,Feraligatr (12),https://tcgplayer-cdn.tcgplayer.com/product/85414_200w.jpg,1,3,1375,012/165,Holo Rare,Water,120.0,Stage 2,"[2WW] Rending Jaws (70)
<br>If there are no damage counters on the Defending Pokémon, this attack's base damage is 40 instead of 70.",,L,,3.0,"<strong>Poké-POWER — Major Tsunami</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Feraligatr is your Active Pokémon and if your opponent has any Benched Pokémon, your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon. Either way, if you have any Benched Pokémon, switch Feraligatr with 1 of them. This power can't be used if Feraligatr is affected by a Special Condition.",Holofoil,168.48,Feraligatr 12,https://cpt.tcgcsv.com/jbJ,2022-11-29T21:50:31.137,168.48,259.24,350.0,,,
85414,Feraligatr (12),https://tcgplayer-cdn.tcgplayer.com/product/85414_200w.jpg,1,3,1375,012/165,Holo Rare,Water,120.0,Stage 2,"[2WW] Rending Jaws (70)
<br>If there are no damage counters on the Defending Pokémon, this attack's base damage is 40 instead of 70.",,L,,3.0,"<strong>Poké-POWER — Major Tsunami</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Feraligatr is your Active Pokémon and if your opponent has any Benched Pokémon, your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon. Either way, if you have any Benched Pokémon, switch Feraligatr with 1 of them. This power can't be used if Feraligatr is affected by a Special Condition.",Reverse Holofoil,135.25,Feraligatr 12,https://cpt.tcgcsv.com/jbJ,2022-11-29T21:50:31.137,89.99,119.6,150.0,,,
85415,Feraligatr (46),https://tcgplayer-cdn.tcgplayer.com/product/85415_200w.jpg,1,3,1375,046/165,Rare,Water,100.0,Stage 2,[1] Slash (20),"[1WW] Double Claw (30+)
<br>Flip 2 coins. This attack does 30 damage plus 20 more damage for each heads.",L,,2.0,,Normal,13.74,Feraligatr 46,https://cpt.tcgcsv.com/kbJ,2022-11-29T21:52:10.803,10.0,16.7,25.0,,,
85415,Feraligatr (46),https://tcgplayer-cdn.tcgplayer.com/product/85415_200w.jpg,1,3,1375,046/165,Rare,Water,100.0,Stage 2,[1] Slash (20),"[1WW] Double Claw (30+)
<br>Flip 2 coins. This attack does 30 damage plus 20 more damage for each heads.",L,,2.0,,Reverse Holofoil,40.0,Feraligatr 46,https://cpt.tcgcsv.com/kbJ,2022-11-29T21:52:10.803,38.88,51.94,65.0,,,
85416,Feraligatr (47),https://tcgplayer-cdn.tcgplayer.com/product/85416_200w.jpg,1,3,1375,047/165,Rare,Water,120.0,Stage 2,"[2WW] Rending Jaws (70)
<br>If there are no damage counters on the Defending Pokémon, this attack's base damage is 40 instead of 70.",,L,,3.0,"<strong>Poké-POWER — Major Tsunami</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Feraligatr is your Active Pokémon and if your opponent has any Benched Pokémon, your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon. Either way, if you have any Benched Pokémon, switch Feraligatr with 1 of them. This power can't be used if Feraligatr is affected by a Special Condition.",Normal,25.91,Feraligatr 47,https://cpt.tcgcsv.com/lbJ,2022-11-29T21:53:51.773,23.49,58.78,80.0,,,
85416,Feraligatr (47),https://tcgplayer-cdn.tcgplayer.com/product/85416_200w.jpg,1,3,1375,047/165,Rare,Water,120.0,Stage 2,"[2WW] Rending Jaws (70)
<br>If there are no damage counters on the Defending Pokémon, this attack's base damage is 40 instead of 70.",,L,,3.0,"<strong>Poké-POWER — Major Tsunami</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Feraligatr is your Active Pokémon and if your opponent has any Benched Pokémon, your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon. Either way, if you have any Benched Pokémon, switch Feraligatr with 1 of them. This power can't be used if Feraligatr is affected by a Special Condition.",Reverse Holofoil,80.0,Feraligatr 47,https://cpt.tcgcsv.com/lbJ,2022-11-29T21:53:51.773,50.59,98.95,99.95,,,
85437,Fighting Energy,https://tcgplayer-cdn.tcgplayer.com/product/85437_200w.jpg,1,3,1375,160/165,Common,Basic Energy,,,,,,,,,Normal,1.31,Fighting Energy,https://cpt.tcgcsv.com/MbJ,2022-11-29T21:54:13.27,0.74,1.15,8.15,0.98,,
85456,Fire Energy,https://tcgplayer-cdn.tcgplayer.com/product/85456_200w.jpg,1,3,1375,161/165,Common,Basic Energy,,,,,,,,,Normal,2.28,Fire Energy,https://cpt.tcgcsv.com/8cJ,2022-11-29T21:54:27.34,0.75,2.19,5.0,2.55,,
85475,Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/85475_200w.jpg,1,3,1375,077/165,Uncommon,Lightning,80.0,Stage 1,[2] Headbutt (20),"[1LL] Thunder Jolt (50)
<br>Flip a coin. If tails, Flaaffy does 20 damage to itself.",F,,1.0,,Normal,5.74,Flaaffy,https://cpt.tcgcsv.com/wcJ,2025-11-21T22:59:24.49,1.6,5.0,18.0,,,
85475,Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/85475_200w.jpg,1,3,1375,077/165,Uncommon,Lightning,80.0,Stage 1,[2] Headbutt (20),"[1LL] Thunder Jolt (50)
<br>Flip a coin. If tails, Flaaffy does 20 damage to itself.",F,,1.0,,Reverse Holofoil,33.46,Flaaffy,https://cpt.tcgcsv.com/wcJ,2025-11-21T22:59:24.49,32.12,57.41,99.99,,,
85582,Full Heal,https://tcgplayer-cdn.tcgplayer.com/product/85582_200w.jpg,1,3,1375,154/165,Common,Item,,,,,,,,Remove all Special Conditions from your Active Pokémon.,Normal,0.43,Full Heal,https://cpt.tcgcsv.com/GfJ,2022-11-29T21:55:18.79,0.19,0.49,3.99,0.25,,
85582,Full Heal,https://tcgplayer-cdn.tcgplayer.com/product/85582_200w.jpg,1,3,1375,154/165,Common,Item,,,,,,,,Remove all Special Conditions from your Active Pokémon.,Reverse Holofoil,8.73,Full Heal,https://cpt.tcgcsv.com/GfJ,2022-11-29T21:55:18.79,7.48,8.5,11.85,,,
85649,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/85649_200w.jpg,1,3,1375,109/165,Common,Psychic,40.0,Basic,"[P] Bad Dream
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep. If tails, the Defending Pokémon is now Confused.",,D,F-30,1.0,,Normal,2.09,Gastly,https://cpt.tcgcsv.com/_gJ,2025-11-24T21:24:42.84,0.98,1.4,5.0,,,
85649,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/85649_200w.jpg,1,3,1375,109/165,Common,Psychic,40.0,Basic,"[P] Bad Dream
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep. If tails, the Defending Pokémon is now Confused.",,D,F-30,1.0,,Reverse Holofoil,37.22,Gastly,https://cpt.tcgcsv.com/_gJ,2025-11-24T21:24:42.84,24.49,26.94,29.99,,,
85671,Gengar (13),https://tcgplayer-cdn.tcgplayer.com/product/85671_200w.jpg,1,3,1375,013/165,Holo Rare,Psychic,90.0,Stage 2,"[1PP] Hide in Shadows (40)
<br>Switch Gengar with 1 of your Benched Pokémon, if any.",,D,F-30,1.0,"<strong>Poké-POWER — Chaos Move</strong>
<br>
Once during your turn <em>(before your attack)</em>, if your opponent has 3 or fewer Prizes, you may move 1 damage counter from 1 Pokémon <em>(yours or your opponent's)</em> to another <em>(even if it would Knock Out the other Pokémon)</em>. This power can't be used if Gengar is affected by a Special Condition.",Holofoil,555.0,Gengar 13,https://cpt.tcgcsv.com/rhJ,2022-11-29T21:58:17.123,800.0,801.98,1080.5,,,
85671,Gengar (13),https://tcgplayer-cdn.tcgplayer.com/product/85671_200w.jpg,1,3,1375,013/165,Holo Rare,Psychic,90.0,Stage 2,"[1PP] Hide in Shadows (40)
<br>Switch Gengar with 1 of your Benched Pokémon, if any.",,D,F-30,1.0,"<strong>Poké-POWER — Chaos Move</strong>
<br>
Once during your turn <em>(before your attack)</em>, if your opponent has 3 or fewer Prizes, you may move 1 damage counter from 1 Pokémon <em>(yours or your opponent's)</em> to another <em>(even if it would Knock Out the other Pokémon)</em>. This power can't be used if Gengar is affected by a Special Condition.",Reverse Holofoil,369.26,Gengar 13,https://cpt.tcgcsv.com/rhJ,2022-11-29T21:58:17.123,450.0,625.0,800.0,,,
85673,Gengar (48),https://tcgplayer-cdn.tcgplayer.com/product/85673_200w.jpg,1,3,1375,048/165,Rare,Psychic,90.0,Stage 2,"[1PP] Hide in Shadows (40)
<br>Switch Gengar with 1 of your Benched Pokémon, if any.",,D,F-30,1.0,"<strong>Poké-POWER — Chaos Move</strong>
<br>
Once during your turn <em>(before your attack)</em>, if your opponent has 3 or fewer Prizes, you may move 1 damage counter from 1 Pokémon <em>(yours or your opponent's)</em> to another <em>(even if it would Knock Out the other Pokémon)</em>. This power can't be used if Gengar is affected by a Special Condition.",Normal,91.08,Gengar 48,https://cpt.tcgcsv.com/thJ,2022-11-29T21:59:13.027,125.0,140.85,300.0,,,
85673,Gengar (48),https://tcgplayer-cdn.tcgplayer.com/product/85673_200w.jpg,1,3,1375,048/165,Rare,Psychic,90.0,Stage 2,"[1PP] Hide in Shadows (40)
<br>Switch Gengar with 1 of your Benched Pokémon, if any.",,D,F-30,1.0,"<strong>Poké-POWER — Chaos Move</strong>
<br>
Once during your turn <em>(before your attack)</em>, if your opponent has 3 or fewer Prizes, you may move 1 damage counter from 1 Pokémon <em>(yours or your opponent's)</em> to another <em>(even if it would Knock Out the other Pokémon)</em>. This power can't be used if Gengar is affected by a Special Condition.",Reverse Holofoil,58.0,Gengar 48,https://cpt.tcgcsv.com/thJ,2022-11-29T21:59:13.027,97.5,113.74,129.98,,,
85686,Geodude,https://tcgplayer-cdn.tcgplayer.com/product/85686_200w.jpg,1,3,1375,110/165,Common,Fighting,50.0,Basic,"[F] Rock Hurl (10)
<br>Don't apply Resistance.",,W,,1.0,,Normal,2.45,Geodude,https://cpt.tcgcsv.com/LhJ,2022-11-30T16:04:05.277,1.39,2.41,46.32,10.0,,
85686,Geodude,https://tcgplayer-cdn.tcgplayer.com/product/85686_200w.jpg,1,3,1375,110/165,Common,Fighting,50.0,Basic,"[F] Rock Hurl (10)
<br>Don't apply Resistance.",,W,,1.0,,Reverse Holofoil,12.07,Geodude,https://cpt.tcgcsv.com/LhJ,2022-11-30T16:04:05.277,12.22,13.9,16.99,,,
85781,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/85781_200w.jpg,1,3,1375,078/165,Uncommon,Grass,70.0,Stage 1,[1G] Razor Leaf (20),"[2G] Foul Odor (30)
<br>Both the Defending Pokémon and Gloom are now Confused <em>(after doing damage)</em>.",P,,1.0,,Normal,1.98,Gloom,https://cpt.tcgcsv.com/FkJ,2025-11-24T21:25:12.877,0.99,1.56,29.99,29.99,,
85781,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/85781_200w.jpg,1,3,1375,078/165,Uncommon,Grass,70.0,Stage 1,[1G] Razor Leaf (20),"[2G] Foul Odor (30)
<br>Both the Defending Pokémon and Gloom are now Confused <em>(after doing damage)</em>.",P,,1.0,,Reverse Holofoil,11.49,Gloom,https://cpt.tcgcsv.com/FkJ,2025-11-24T21:25:12.877,10.49,15.99,40.0,,,
85805,Goldeen,https://tcgplayer-cdn.tcgplayer.com/product/85805_200w.jpg,1,3,1375,111/165,Common,Water,50.0,Basic,[1] Splash (10),,L,,1.0,,Normal,1.7,Goldeen,https://cpt.tcgcsv.com/7lJ,2025-11-24T21:25:39.27,0.88,1.63,5.0,,,
85805,Goldeen,https://tcgplayer-cdn.tcgplayer.com/product/85805_200w.jpg,1,3,1375,111/165,Common,Water,50.0,Basic,[1] Splash (10),,L,,1.0,,Reverse Holofoil,9.49,Goldeen,https://cpt.tcgcsv.com/7lJ,2025-11-24T21:25:39.27,6.43,6.86,12.0,,,
85821,Golem (14),https://tcgplayer-cdn.tcgplayer.com/product/85821_200w.jpg,1,3,1375,014/165,Holo Rare,Fighting,100.0,Stage 2,"[2FF] Rock Tumble (60)
<br>Don't apply Resistance.",,W,,4.0,"<strong>Poké-BODY — Rock Body</strong>
<br>
All damage done by attacks to Golem is reduced by 10 <em>(after applying Weakness and Resistance)</em>",Holofoil,48.11,Golem 14,https://cpt.tcgcsv.com/rlJ,2022-11-30T16:09:01.453,33.0,42.13,120.0,,,
85821,Golem (14),https://tcgplayer-cdn.tcgplayer.com/product/85821_200w.jpg,1,3,1375,014/165,Holo Rare,Fighting,100.0,Stage 2,"[2FF] Rock Tumble (60)
<br>Don't apply Resistance.",,W,,4.0,"<strong>Poké-BODY — Rock Body</strong>
<br>
All damage done by attacks to Golem is reduced by 10 <em>(after applying Weakness and Resistance)</em>",Reverse Holofoil,29.23,Golem 14,https://cpt.tcgcsv.com/rlJ,2022-11-30T16:09:01.453,11.69,18.99,37.53,,,
85824,Golem (49),https://tcgplayer-cdn.tcgplayer.com/product/85824_200w.jpg,1,3,1375,049/165,Rare,Fighting,100.0,Stage 2,"[2FF] Rock Tumble (60)
<br>Don't apply Resistance.",,W,,4.0,"<strong>Poké-BODY — Rock Body</strong>
<br>
All damage done by attacks to Golem is reduced by 10 <em>(after applying Weakness and Resistance)</em>",Normal,7.74,Golem 49,https://cpt.tcgcsv.com/vlJ,2023-08-25T13:46:33.413,3.96,8.0,15.0,,,
85824,Golem (49),https://tcgplayer-cdn.tcgplayer.com/product/85824_200w.jpg,1,3,1375,049/165,Rare,Fighting,100.0,Stage 2,"[2FF] Rock Tumble (60)
<br>Don't apply Resistance.",,W,,4.0,"<strong>Poké-BODY — Rock Body</strong>
<br>
All damage done by attacks to Golem is reduced by 10 <em>(after applying Weakness and Resistance)</em>",Reverse Holofoil,16.25,Golem 49,https://cpt.tcgcsv.com/vlJ,2023-08-25T13:46:33.413,4.68,12.65,28.94,,,
85873,Grass Energy,https://tcgplayer-cdn.tcgplayer.com/product/85873_200w.jpg,1,3,1375,162/165,Common,Basic Energy,,,,,,,,,Normal,0.83,Grass Energy,https://cpt.tcgcsv.com/tmJ,2025-11-24T21:26:13.153,0.24,0.74,5.0,0.97,,
85888,Graveler,https://tcgplayer-cdn.tcgplayer.com/product/85888_200w.jpg,1,3,1375,079/165,Uncommon,Fighting,80.0,Stage 1,"[1F] Rock Hurl (20)
<br>Don't apply Resistance.","[1FF] Rock Slide (30)
<br>Chose 2 of your opponent's Benched Pokémon (1 if he or she has only 1). This attack does 10 damage to each of those Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",W,,3.0,,Normal,3.46,Graveler,https://cpt.tcgcsv.com/NmJ,2022-11-30T16:11:13.76,2.9,4.0,10.0,,,
85888,Graveler,https://tcgplayer-cdn.tcgplayer.com/product/85888_200w.jpg,1,3,1375,079/165,Uncommon,Fighting,80.0,Stage 1,"[1F] Rock Hurl (20)
<br>Don't apply Resistance.","[1FF] Rock Slide (30)
<br>Chose 2 of your opponent's Benched Pokémon (1 if he or she has only 1). This attack does 10 damage to each of those Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",W,,3.0,,Reverse Holofoil,12.26,Graveler,https://cpt.tcgcsv.com/NmJ,2022-11-30T16:11:13.76,12.0,12.5,13.88,,,
86024,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/86024_200w.jpg,1,3,1375,080/165,Uncommon,Psychic,70.0,Stage 1,"[1P] Nightmare (20)
<br>The Defending Pokémon is now Asleep.","[1P] Dream Eater (50)
<br>If the Defending Pokémon isn't Asleep, this attack does nothing.",D,F-30,1.0,,Normal,7.17,Haunter,https://cpt.tcgcsv.com/vqJ,2025-11-21T23:00:41.603,4.83,6.08,10.42,,,
86024,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/86024_200w.jpg,1,3,1375,080/165,Uncommon,Psychic,70.0,Stage 1,"[1P] Nightmare (20)
<br>The Defending Pokémon is now Asleep.","[1P] Dream Eater (50)
<br>If the Defending Pokémon isn't Asleep, this attack does nothing.",D,F-30,1.0,,Reverse Holofoil,96.4,Haunter,https://cpt.tcgcsv.com/vqJ,2025-11-21T23:00:41.603,91.29,96.0,102.27,,,
86104,Hitmonlee,https://tcgplayer-cdn.tcgplayer.com/product/86104_200w.jpg,1,3,1375,081/165,Uncommon,Fighting,60.0,Basic,[1] Smash Kick (10),"[1FF] Stretch Kick
<br>If your opponent has any Benched Pokémon, chose 1 of them and this attack does 30 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",P,,2.0,,Normal,3.83,Hitmonlee,https://cpt.tcgcsv.com/6sJ,2022-11-30T16:13:16.163,1.5,3.0,10.0,,,
86104,Hitmonlee,https://tcgplayer-cdn.tcgplayer.com/product/86104_200w.jpg,1,3,1375,081/165,Uncommon,Fighting,60.0,Basic,[1] Smash Kick (10),"[1FF] Stretch Kick
<br>If your opponent has any Benched Pokémon, chose 1 of them and this attack does 30 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",P,,2.0,,Reverse Holofoil,23.0,Hitmonlee,https://cpt.tcgcsv.com/6sJ,2022-11-30T16:13:16.163,14.52,15.52,40.0,,,
86179,Hoppip,https://tcgplayer-cdn.tcgplayer.com/product/86179_200w.jpg,1,3,1375,112/165,Common,Grass,40.0,Basic,"[G] Sleep Powder (10)
<br>
The Defending Pokémon is now Asleep.",,R,W-30,1.0,,Normal,0.91,Hoppip,https://cpt.tcgcsv.com/CtJ,2024-07-26T17:59:50.883,0.2,0.81,5.0,0.49,,
86179,Hoppip,https://tcgplayer-cdn.tcgplayer.com/product/86179_200w.jpg,1,3,1375,112/165,Common,Grass,40.0,Basic,"[G] Sleep Powder (10)
<br>
The Defending Pokémon is now Asleep.",,R,W-30,1.0,,Reverse Holofoil,6.88,Hoppip,https://cpt.tcgcsv.com/CtJ,2024-07-26T17:59:50.883,3.45,6.99,11.99,,,
86223,Houndour,https://tcgplayer-cdn.tcgplayer.com/product/86223_200w.jpg,1,3,1375,113/165,Common,Darkness,50.0,Basic,[1] Bite (10),,F,P-30,1.0,,Normal,3.99,Houndour,https://cpt.tcgcsv.com/tvJ,2022-11-30T16:14:25.357,1.9,2.28,10.0,,,
86223,Houndour,https://tcgplayer-cdn.tcgplayer.com/product/86223_200w.jpg,1,3,1375,113/165,Common,Darkness,50.0,Basic,[1] Bite (10),,F,P-30,1.0,,Reverse Holofoil,18.89,Houndour,https://cpt.tcgcsv.com/tvJ,2022-11-30T16:14:25.357,17.75,28.87,39.99,,,
86296,Ivysaur,https://tcgplayer-cdn.tcgplayer.com/product/86296_200w.jpg,1,3,1375,082/165,Uncommon,Grass,80.0,Stage 1,"[1G] Sleep Seed (20)
<br>The Defending Pokémon is now Asleep.",[2G] Vine Whip (40),R,,1.0,,Normal,12.64,Ivysaur,https://cpt.tcgcsv.com/XwJ,2023-08-23T18:22:08.057,8.51,14.49,59.97,,,
86296,Ivysaur,https://tcgplayer-cdn.tcgplayer.com/product/86296_200w.jpg,1,3,1375,082/165,Uncommon,Grass,80.0,Stage 1,"[1G] Sleep Seed (20)
<br>The Defending Pokémon is now Asleep.",[2G] Vine Whip (40),R,,1.0,,Reverse Holofoil,40.03,Ivysaur,https://cpt.tcgcsv.com/XwJ,2023-08-23T18:22:08.057,15.0,17.34,24.99,,,
86374,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/86374_200w.jpg,1,3,1375,083/165,Uncommon,Water,60.0,Basic,"[1W] Ice Punch (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[2W] Powder Snow (20)
<br>The Defending Pokémon is now Asleep.",M,,1.0,,Normal,4.86,Jynx,https://cpt.tcgcsv.com/vzJ,2025-11-21T22:57:47.963,2.75,4.0,20.0,,,
86374,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/86374_200w.jpg,1,3,1375,083/165,Uncommon,Water,60.0,Basic,"[1W] Ice Punch (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[2W] Powder Snow (20)
<br>The Defending Pokémon is now Asleep.",M,,1.0,,Reverse Holofoil,12.78,Jynx,https://cpt.tcgcsv.com/vzJ,2025-11-21T22:57:47.963,16.55,17.12,20.72,,,
86406,Kadabra,https://tcgplayer-cdn.tcgplayer.com/product/86406_200w.jpg,1,3,1375,084/165,Uncommon,Psychic,70.0,Stage 1,"[1] Energy Recall
<br>Attach 2 basic Energy cards from your discard pile to Kadabra (1 if you have only 1).","[1P] Confuse Ray (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",P,,1.0,,Normal,4.59,Kadabra,https://cpt.tcgcsv.com/8BJ,2025-11-24T21:26:37.267,2.49,4.4,18.99,4.56,,
86406,Kadabra,https://tcgplayer-cdn.tcgplayer.com/product/86406_200w.jpg,1,3,1375,084/165,Uncommon,Psychic,70.0,Stage 1,"[1] Energy Recall
<br>Attach 2 basic Energy cards from your discard pile to Kadabra (1 if you have only 1).","[1P] Confuse Ray (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",P,,1.0,,Reverse Holofoil,42.23,Kadabra,https://cpt.tcgcsv.com/8BJ,2025-11-24T21:26:37.267,37.43,42.48,63.61,,,
86453,Kingler (15),https://tcgplayer-cdn.tcgplayer.com/product/86453_200w.jpg,1,3,1375,015/165,Holo Rare,Water,80.0,Stage 1,"[W] Bubble (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[1WW] Giant Claw (70)
<br>Flip a coin. If tails, this attack does nothing.",L,,2.0,,Holofoil,50.99,Kingler 15,https://cpt.tcgcsv.com/5CJ,2022-11-30T16:17:01.637,28.26,42.8,80.0,,,
86453,Kingler (15),https://tcgplayer-cdn.tcgplayer.com/product/86453_200w.jpg,1,3,1375,015/165,Holo Rare,Water,80.0,Stage 1,"[W] Bubble (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[1WW] Giant Claw (70)
<br>Flip a coin. If tails, this attack does nothing.",L,,2.0,,Reverse Holofoil,32.75,Kingler 15,https://cpt.tcgcsv.com/5CJ,2022-11-30T16:17:01.637,18.99,28.0,45.95,,,
86455,Kingler (50),https://tcgplayer-cdn.tcgplayer.com/product/86455_200w.jpg,1,3,1375,050/165,Rare,Water,80.0,Stage 1,"[W] Bubble (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[1WW] Giant Claw (70)
<br>Flip a coin. If tails, this attack does nothing.",L,,2.0,,Normal,5.64,Kingler 50,https://cpt.tcgcsv.com/7CJ,2025-11-24T21:27:03.987,4.5,5.83,20.0,20.0,,
86492,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/86492_200w.jpg,1,3,1375,114/165,Common,Grass,50.0,Basic,[1] Ram (10),"[G] Confusion Gas
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",P,,1.0,,Normal,0.88,Koffing,https://cpt.tcgcsv.com/SCJ,2025-11-24T21:27:30.64,0.39,0.89,5.0,,,
86492,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/86492_200w.jpg,1,3,1375,114/165,Common,Grass,50.0,Basic,[1] Ram (10),"[G] Confusion Gas
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",P,,1.0,,Reverse Holofoil,20.17,Koffing,https://cpt.tcgcsv.com/SCJ,2025-11-24T21:27:30.64,5.25,14.5,18.15,,,
